"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"188","<p> Total Tokens for current block: -1691.27</p><p>Choose one of the following gambles:</p>","1","html-button-response","180","68152","0.0-180.0","","","","3","-99.08",""
"248","<p> Total Tokens for current block: -1790.35</p><p>Choose one of the following gambles:</p>","1","html-button-response","181","68401","0.0-181.0","","","","3","-99.46",""
"195","<p> Total Tokens for current block: -1889.81</p><p>Choose one of the following gambles:</p>","1","html-button-response","182","68600","0.0-182.0","","","","3","-99.36",""
"214","<p> Total Tokens for current block: -1989.17</p><p>Choose one of the following gambles:</p>","1","html-button-response","183","68817","0.0-183.0","","","","3","-99.86",""
"784","<p> Total Tokens for current block: -2089.03</p><p>Choose one of the following gambles:</p>","1","html-button-response","184","69604","0.0-184.0","","","","3","-99.43",""
"167","<p> Total Tokens for current block: -2188.46</p><p>Choose one of the following gambles:</p>","1","html-button-response","185","69772","0.0-185.0","","","","3","-99.93",""
"410","<p> Total Tokens for current block: -2288.39</p><p>Choose one of the following gambles:</p>","1","html-button-response","186","70182","0.0-186.0","","","","3","-99.1",""
"155","<p> Total Tokens for current block: -2387.49</p><p>Choose one of the following gambles:</p>","1","html-button-response","187","70338","0.0-187.0","","","","3","-99.02",""
"182","<p> Total Tokens for current block: -2486.51</p><p>Choose one of the following gambles:</p>","1","html-button-response","188","70522","0.0-188.0","","","","3","-99.77",""
"191","<p> Total Tokens for current block: -2586.28</p><p>Choose one of the following gambles:</p>","1","html-button-response","189","70714","0.0-189.0","","","","3","-99.91",""
"253","<p> Total Tokens for current block: -2686.19</p><p>Choose one of the following gambles:</p>","1","html-button-response","190","70968","0.0-190.0","","","","3","-99.47",""
"183","<p> Total Tokens for current block: -2785.66</p><p>Choose one of the following gambles:</p>","1","html-button-response","191","71152","0.0-191.0","","","","3","-99.78",""
"169","<p> Total Tokens for current block: -2885.44</p><p>Choose one of the following gambles:</p>","1","html-button-response","192","71321","0.0-192.0","","","","3","-99.57",""
"162","<p> Total Tokens for current block: -2985.01</p><p>Choose one of the following gambles:</p>","1","html-button-response","193","71485","0.0-193.0","","","","3","-99.17",""
"181","<p> Total Tokens for current block: -3084.18</p><p>Choose one of the following gambles:</p>","1","html-button-response","194","71668","0.0-194.0","","","","3","-99.56",""
"183","<p> Total Tokens for current block: -3183.74</p><p>Choose one of the following gambles:</p>","1","html-button-response","195","71853","0.0-195.0","","","","3","-99.54",""
"182","<p> Total Tokens for current block: -3283.28</p><p>Choose one of the following gambles:</p>","1","html-button-response","196","72037","0.0-196.0","","","","3","-99.47",""
"182","<p> Total Tokens for current block: -3382.75</p><p>Choose one of the following gambles:</p>","1","html-button-response","197","72221","0.0-197.0","","","","3","-99.4",""
"175","<p> Total Tokens for current block: -3482.15</p><p>Choose one of the following gambles:</p>","1","html-button-response","198","72397","0.0-198.0","","","","3","-99.41",""
"175","<p> Total Tokens for current block: -3581.56</p><p>Choose one of the following gambles:</p>","1","html-button-response","199","72575","0.0-199.0","","","","3","-99.44",""
"175","<p> Total Tokens for current block: -3681.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","200","72752","0.0-200.0","","","","3","-99.29",""
"183","<p> Total Tokens for current block: -3780.29</p><p>Choose one of the following gambles:</p>","1","html-button-response","201","72935","0.0-201.0","","","","3","-99.91",""
"212","<p> Total Tokens for current block: -3880.20</p><p>Choose one of the following gambles:</p>","1","html-button-response","202","73149","0.0-202.0","","","","3","-99.39",""
"176","<p> Total Tokens for current block: -3979.59</p><p>Choose one of the following gambles:</p>","1","html-button-response","203","73327","0.0-203.0","","","","3","-99.18",""
"182","<p> Total Tokens for current block: -4078.77</p><p>Choose one of the following gambles:</p>","1","html-button-response","204","73510","0.0-204.0","","","","3","-99.71",""
"168","<p> Total Tokens for current block: -4178.48</p><p>Choose one of the following gambles:</p>","1","html-button-response","205","73680","0.0-205.0","","","","3","-99.36",""
"176","<p> Total Tokens for current block: -4277.84</p><p>Choose one of the following gambles:</p>","1","html-button-response","206","73858","0.0-206.0","","","","3","-99.62",""
"189","<p> Total Tokens for current block: -4377.46</p><p>Choose one of the following gambles:</p>","1","html-button-response","207","74049","0.0-207.0","","","","3","-99.1",""
"187","<p> Total Tokens for current block: -4476.56</p><p>Choose one of the following gambles:</p>","1","html-button-response","208","74239","0.0-208.0","","","","3","-99.65",""
"192","<p> Total Tokens for current block: -4576.21</p><p>Choose one of the following gambles:</p>","1","html-button-response","209","74433","0.0-209.0","","","","3","-99.65",""
"187","<p> Total Tokens for current block: -4675.86</p><p>Choose one of the following gambles:</p>","1","html-button-response","210","74622","0.0-210.0","","","","3","-100",""
"207","<p> Total Tokens for current block: -4775.86</p><p>Choose one of the following gambles:</p>","1","html-button-response","211","74833","0.0-211.0","","","","3","-99.69",""
"211","<p> Total Tokens for current block: -4875.55</p><p>Choose one of the following gambles:</p>","1","html-button-response","212","75046","0.0-212.0","","","","3","-99.27",""
"1683","<p> Total Tokens for Block 4: -4974.82 </p>"," ","html-keyboard-response","213","76732","0.0-213.0","","","","","",""
"13115","<p> Game Over </p><p>Total Tokens: 66.79</p><p> Additional Amount: Â£0.50<p><p> Total Amount Received: Â£2.50<p><p>Press any key to end the experiment.</p>"," ","html-keyboard-response","214","89853","0.0-214.0","","","","","",""
"8253","","{""P0_Q0"":null,""Block 1"":""-1 to -200"",""Block 2"":""1 to 300"",""Block 3"":""-1 to -300"",""Block 4"":""1 to 300""}","survey","215","98202","0.0-215.0","","","","","","[]"
"10430","","{""P0_Q0"":null,""Age"":""22"",""Gender"":""Other"",""English"":""Yes"",""Hand"":""Fully Ambidextrous"",""Vision"":""Corrected-to-Normal Vision"",""Education"":""Middle School""}","survey","216","108693","0.0-216.0","","","","","","[]"
